solution_id,shower_code,vel_init_norot,vel_avg_norot,duration,mass,peak_mag_height,begin_height,end_height,peak_abs_mag,beg_abs_mag,end_abs_mag,F,trail_len,acceleration,zenith_angle,kurtosis,skew,kc,rho,sigma,erosion_height_start,erosion_coeff,erosion_mass_index,erosion_mass_min,erosion_mass_max,erosion_range,erosion_energy_per_unit_cross_section,erosion_energy_per_unit_mass
erosion_sim_v58.73_m4.49e-04g_rho0106_z23.5_abl0.021_eh103.8_er0.587_s2.08.json,sim_PER,58.73305220400746,57.94187492144213,0.3125,4.4887270907975117e-07,102.08508112855985,117.08283168108203,100.51114858751995,3.2885351091096067,6.653246516522665,5.477854291202535,0.905022770942841,18.106835912950665,4.396919754475286,23.533695347068154,-0.5788295624866793,-0.6235311540153601,30.710196443022667,106.87850649353801,2.0775214682990473e-08,103.78934591250089,5.865997659928966e-07,2.0846887940255687,1.7810119153545189e-13,3.811397278274676e-11,2.3304173945100253,2855234.75388676,20035147.313952666
erosion_sim_v58.74_m5.80e-04g_rho0738_z63.3_abl0.026_eh114.7_er0.168_s2.76.json,sim_PER,58.743474984729616,58.54586501793943,0.34375,5.803559878335367e-07,108.55597237285251,113.28289516859641,104.64411317820175,3.573161495927014,5.275523590522086,5.1706582068590246,0.5471746828429865,20.12514109991668,1.3104817779081428,63.27818304754225,-0.9527594146054201,-0.06775107411597794,26.90446109126023,738.9732306713654,2.6109033548769783e-08,114.74494484059926,1.6832813500578612e-07,2.763928600497559,1.0156688999438285e-11,2.7229491893301537e-11,0.42828738296949354,1329621.4268716977,2359732.3588653845
erosion_sim_v58.75_m1.34e-03g_rho0755_z27.2_abl0.016_eh114.8_er0.797_s2.52.json,sim_PER,58.75493868121219,58.62824454179467,0.15625,1.3363909611060853e-06,111.0146300562902,114.26826823841901,106.1402216463964,1.7415880743153087,4.420513996554013,4.085504987468651,0.4002976785741041,9.160663209655418,0.8324342025535826,27.229440213753467,-0.9844921116132954,0.16297051754919956,27.883457383839527,755.5439580540854,1.6475041110698028e-08,114.83930710361953,7.968054620361836e-07,2.5212964891176766,3.945133895226794e-14,2.0839265372006015e-13,0.7228206576400442,665613.2604068208,881433.7344488411
erosion_sim_v58.82_m3.25e-03g_rho0611_z38.6_abl0.022_eh111.9_er0.763_s2.42.json,sim_PER,58.81732234719718,58.65014249105737,0.1875,3.2547062695504534e-06,109.87176341030326,111.29687988193672,102.78422280341098,0.8581537778215103,2.356100945241696,6.132919575456294,0.1674114742890909,10.996901717073257,4.5571268383608565,38.604518167767885,-0.9631232484853376,0.16671373928995592,24.877389383223118,611.48559796227,2.2242526880525686e-08,111.90074527329466,7.633700574818818e-07,2.424165525534916,1.1216053514502917e-14,3.104495310485355e-11,3.4421509354047792,1071764.4075050973,1214665.2638008513
erosion_sim_v58.89_m2.89e-03g_rho0814_z66.1_abl0.005_eh104.1_er0.430_s2.49.json,sim_PER,58.888386409124266,52.2309055761069,0.375,2.8859185268254275e-06,101.73539987828127,103.82115247561165,96.39022393521869,1.1040518369739247,3.600455147236684,8.0,0.2806853256618833,19.586589591040088,58.20302533053105,66.09094929472188,-1.0028017939051292,0.1880374720976573,17.36220160965425,814.3096180400917,5.024858187810438e-09,104.08514626545224,4.3023776771939193e-07,2.4888604597936546,9.842260030028502e-12,1.1183584713420526e-11,0.055486196990162995,6199281.358286514,6041883.11847088
erosion_sim_v58.91_m2.16e-04g_rho0791_z26.4_abl0.010_eh117.3_er0.790_s2.91.json,sim_PER,58.905145991637205,58.16441612126865,0.28125,2.1586446879367523e-07,106.48853169951246,114.67421935429599,100.05024494772177,4.2956480830789525,6.12375340815496,5.730191631854654,0.5597443914496758,16.358742034106807,6.437155219248159,26.411700039672375,-0.9495418026989579,-0.12150224917668914,28.205969186968346,791.1149553225906,9.99673798991587e-09,117.25227411075277,7.899299382076262e-07,2.9058612385931286,3.749337379407437e-12,3.006349636026326e-10,1.9040849656619088,513771.659488026,1211533.4154243483
erosion_sim_v58.91_m2.17e-03g_rho0596_z25.9_abl0.011_eh117.2_er0.129_s2.93.json,sim_PER,58.91265177433195,57.85650562430525,0.4375,2.17392123309956e-06,98.48028949893691,113.30689905418853,90.62727051800508,1.7610970410847941,5.83429333813175,8.0,0.6537412873229824,25.312221210633545,10.262401520201225,25.88780999575846,-0.9197086559531975,-0.203548223853257,26.8344850504771,596.3443093084984,1.0561394576297472e-08,117.15097597865015,1.293436275525651e-07,2.9311368373992517,4.937318899807875e-11,2.8553855325641872e-08,2.76217357567635,516908.4092505236,681479.7887931674
erosion_sim_v58.94_m2.03e-04g_rho0559_z71.1_abl0.022_eh114.7_er0.610_s2.01.json,sim_PER,58.94477343978311,58.746213335538165,0.125,2.0311835621710765e-07,113.46870349550343,114.54596593750018,112.39460757670588,4.038671644455859,5.807869573927528,5.086590163792958,0.500735935782923,7.343276666942271,1.0529575379469063,71.13708083135032,-1.0436460350999646,0.22606705403814328,28.05573841625757,559.5081999992179,2.207636837736584e-08,114.74903659770101,6.099692897878325e-07,2.0077502804731817,1.3106366532765563e-13,2.3905195511994057e-13,0.2610099907112797,1861109.105460223,5642044.526801054
erosion_sim_v58.98_m1.12e-04g_rho0485_z67.6_abl0.047_eh100.8_er0.577_s2.96.json,sim_PER,58.97721201958838,58.33902975304095,0.40625,1.1230160501853781e-07,109.14467743787137,113.7203049637584,105.27333498979216,6.726413917546605,7.320584205857335,7.778148558543506,0.5416886220726751,23.700230837172885,2.409000110082901,67.55589761473247,-1.0102918627140869,-0.2401407599567996,27.21209802451375,485.7889214087443,4.6843195467522135e-08,100.78887541219407,5.768576064649937e-07,2.9647878236595275,5.883124037021503e-11,1.704137055419179e-08,2.461896515074427,11255162.764690068,45678316.72771169
erosion_sim_v59.00_m2.56e-04g_rho0328_z51.5_abl0.023_eh116.0_er0.021_s2.78.json,sim_PER,59.003528727087506,58.29016459638582,0.3437500000000002,2.563822593567559e-07,106.60782864149796,112.22435695618357,99.96234881077754,4.95193378906965,6.319667771721372,6.252541482651483,0.4580431074652195,20.03724408000764,4.395711004525012,51.46037547980224,-0.8467791252621693,-0.195702692010348,25.70157097412725,328.5935891685698,2.3469248922864898e-08,115.96418616275774,2.0820024059889585e-08,2.7838233138758466,8.728246747230668e-12,3.9591880565159975e-09,2.6566791154470337,847431.5047052235,3389647.953504575
erosion_sim_v59.02_m3.37e-04g_rho0346_z35.8_abl0.007_eh104.4_er0.995_s2.16.json,sim_PER,59.02403390928448,57.10315388772214,0.3125,3.369209891847807e-07,103.74323130764714,103.74323130764714,89.37064523412116,2.8921653268340934,2.8921653268340934,8.0,0.0,17.844735589913167,14.736681593713536,35.8457981194226,-0.5892998950263206,0.3836997788390722,17.209090283003476,346.1589807261646,6.625174257166001e-09,104.39188863233174,9.950002813079751e-07,2.1629129953389157,3.206750191836597e-14,1.736560667512106e-08,5.7336248307895765,2968813.0200973884,10471489.421970515
erosion_sim_v59.08_m2.74e-04g_rho0907_z42.0_abl0.006_eh115.8_er0.217_s2.49.json,sim_PER,59.08164543997262,58.50155846361501,0.34375,2.742460390068111e-07,107.18439554854213,113.97428810248594,99.17382837798425,3.926319641666147,6.452597912796032,6.613888736081485,0.4587622736274444,20.10991072186766,5.905974265921779,41.98664878339815,-0.8675150014849131,-0.05028084356048184,27.40826495463277,907.510193361565,6.178192722470451e-09,115.76861828184076,2.1679843602806903e-07,2.4894013178960197,6.2376084962306e-14,6.483535631478698e-09,5.016793789169551,727301.1806807945,1445057.7398980772
erosion_sim_v59.11_m1.09e-04g_rho0946_z43.4_abl0.016_eh116.1_er0.399_s2.56.json,sim_PER,59.10983486072921,58.89220007710583,0.15625,1.0885107760484538e-07,111.09323510036297,113.7476441850406,107.12644721703117,4.668450832109696,5.540787547672094,5.703528395736351,0.4008956533845021,9.201906262047785,2.335846545080183,43.39496527581784,-0.6651697834768124,-0.32937984881992366,27.166032385354555,946.8625299435062,1.6021679027849235e-08,116.11550437657219,3.9911320911605916e-07,2.564794551445292,1.8640855270209625e-13,1.6599783301363214e-11,1.9496365841114578,717603.5337916833,1885968.382354598
erosion_sim_v59.12_m1.10e-04g_rho0891_z65.8_abl0.031_eh116.0_er0.894_s2.65.json,sim_PER,59.11819578540706,58.50290299594435,0.34375,1.101265301509866e-07,113.04097698335472,115.18855451995344,107.37698796085317,5.7106283347630775,6.728861784197723,6.6497670439095025,0.2749227725771402,20.110372904855872,2.3557574294629036,65.7975638265784,-1.02494883405046,0.15905960924190887,28.602320587401408,891.5978762749098,3.100774414001946e-08,116.00936248556675,8.943311594007918e-07,2.6540556563684263,8.182484054448866e-11,4.143951437858319e-10,0.7045294897035213,1286714.543724474,3506368.6765333335
erosion_sim_v59.15_m6.12e-04g_rho0521_z38.2_abl0.021_eh119.4_er0.024_s2.21.json,sim_PER,59.15192481250801,58.692648061626294,0.46875,6.124941188019616e-07,100.00668263142218,117.25339428855213,95.76622177012942,3.6345034500600364,7.167585678136902,4.923324016100711,0.8026515188232856,27.512178778887325,2.4385357496988447,38.24753225787647,-0.8228210914643515,-0.32133186521929824,30.648520723066227,521.6503621882302,2.1030822679599482e-08,119.42184425299101,2.4048357788265083e-08,2.2076489547496605,5.470105793612928e-13,1.1476699049271227e-08,4.3218212675799625,478016.9888908418,1051013.7207857175
erosion_sim_v59.18_m4.52e-04g_rho0223_z67.9_abl0.015_eh110.5_er0.645_s1.57.json,sim_PER,59.18451135377167,57.85636090848543,0.625,4.5223041166408884e-07,107.38756662090155,111.24862425983284,98.61379635560863,4.619257349276925,6.712284077904717,8.0,0.3055884629532956,36.160225567803394,4.4886860851598875,67.85154148200616,-1.045116910692699,0.13557308184645292,24.625752523866936,223.77247313267083,1.4892344256607588e-08,110.51852958037557,6.44828266185148e-07,1.571109551164126,3.016805994152604e-12,2.2065563581318806e-09,2.864167642027031,2679797.728800761,11461189.389295422
erosion_sim_v59.22_m3.24e-04g_rho0847_z23.7_abl0.029_eh104.6_er0.185_s1.90.json,sim_PER,59.21521262328614,58.55071759092059,0.15625,3.2440027028811724e-07,100.8213496124946,104.18705912191523,95.8348624765268,3.5286882753473536,5.832251591268905,8.0,0.4029729725387827,9.148549623581342,9.725013518782236,23.673943809693395,-1.0740503989856127,-0.054924377229141404,17.547239551105747,847.9000547439929,2.9491728927160712e-08,104.61511249831509,1.852540408957385e-07,1.8990797192352327,5.00416895182815e-11,3.478059797658637e-09,1.8420050804654675,2555035.044258268,5022562.928987963
erosion_sim_v59.24_m2.88e-04g_rho0984_z31.9_abl0.050_eh117.9_er0.663_s1.62.json,sim_PER,59.2449052220499,59.04520242069994,0.25,2.875909394872615e-07,108.15517135482035,115.97369472597995,103.50103208248305,3.822827734529309,5.868289879659527,6.306214575253906,0.6268527895473934,14.761300605174984,3.093908162144648,31.859530760197725,-0.8914085073165872,-0.18678539035611394,29.31749248726841,984.0698589621544,4.958123734000398e-08,117.88286509914012,6.627114714136152e-07,1.615873241184374,6.585399863100452e-11,2.08077674242914e-10,0.4996433346508571,514378.4353806513,953072.1305257546
erosion_sim_v59.25_m5.12e-03g_rho0506_z64.1_abl0.009_eh107.4_er0.359_s2.76.json,sim_PER,59.24907429220436,57.730681961847345,0.28125,5.119419826704483e-06,103.96047683351243,107.02369523804813,100.29608021241253,0.6412688647159563,3.2391430228266547,5.687188137544855,0.4553201086660428,16.236754301769565,13.688657339872336,64.08638306913694,-0.9890326449021787,0.1075775048003447,20.365193403638813,506.94455781859284,9.292738630718988e-09,107.38323749316618,3.5899254586507865e-07,2.759378823573411,1.813271681476321e-12,1.2788737106468895e-11,0.848364780752286,3552777.982009972,3923191.85511245
erosion_sim_v59.28_m1.87e-04g_rho0301_z35.9_abl0.043_eh111.1_er0.171_s1.85.json,sim_PER,59.276278309788516,58.94788378021824,0.15625,1.8694476692936893e-07,106.88774327820218,109.85600348983438,102.44535227561019,4.662597370157075,5.293536393306066,8.0,0.4005397266484282,9.2106068406591,2.757971485429776,35.85581110330613,-1.1837289151400963,0.058052386973922135,23.182500304598733,301.2042085705761,4.327242125859003e-08,111.05010600876679,1.7114915900400873e-07,1.8514264591071625,5.605870391410993e-13,2.6980627852877616e-08,4.682408999121207,1167841.0814535161,5499932.051736531
erosion_sim_v59.31_m3.49e-03g_rho0249_z42.3_abl0.043_eh106.7_er0.331_s2.07.json,sim_PER,59.30953815646671,59.18162277937485,0.625,3.4892395552256597e-06,104.87414066517168,129.30905949453526,102.19363513431372,0.506428567592552,7.057509926220193,4.216179886010993,0.9011446217751151,36.98851423710928,0.546754443484124,42.33200348879939,-0.046025883596403805,-0.9157985191353851,42.617224890670485,249.52994971700483,4.252195966121541e-08,106.74187942235012,3.3140083168117385e-07,2.0706763522358287,8.761317327460001e-13,4.2584540582441644e-11,1.686682555883774,2308625.54298942,4646723.365928291
erosion_sim_v59.35_m1.08e-04g_rho0604_z38.0_abl0.035_eh119.8_er0.072_s2.87.json,sim_PER,59.34622554237859,59.11331115904911,0.21875,1.0779216153795329e-07,107.06084214330124,114.29632326534384,104.1812699488061,5.38619068400365,6.293753348913931,6.200203602024305,0.7153181397682655,12.931036816041994,1.9850438032556368,38.012115873993835,-0.9616717530066725,-0.14980337120786383,27.58428004824431,604.539719850045,3.5143575885855307e-08,119.77217529487051,7.238099862081116e-08,2.871383089677546,7.119378652893148e-13,1.0257156992296099e-11,1.1585849106833113,464215.1439024341,1650792.1204888101
erosion_sim_v59.35_m2.06e-04g_rho0865_z68.5_abl0.027_eh111.6_er0.169_s1.61.json,sim_PER,59.35421352511537,58.468259102158164,0.3125,2.0626653407532037e-07,107.96573683861554,109.21699929355385,103.03716758206475,5.184131180802927,5.36549660006596,7.083715505396688,0.20247516653439862,18.271330969424426,4.8310047510089476,68.50274947482347,-0.9239393027410285,0.2661617053310646,22.500557690232313,865.1195810141004,2.7318635399520316e-08,111.62725936239634,1.6941057351766042e-07,1.6100724658498384,6.0572605521015476e-12,1.3800774050475165e-09,2.357627190388966,2407925.3136447608,5431269.641112321
erosion_sim_v59.44_m5.19e-04g_rho0534_z27.4_abl0.041_eh104.8_er0.685_s2.75.json,sim_PER,59.44403084084395,59.27446642434237,0.21875,5.186150957691149e-07,103.21111437560556,113.05555200856296,101.58322407981203,2.083158660008235,6.28284312988484,5.596884421070602,0.8581028797377853,12.966289530324893,1.8026252958526165,27.358446167470166,0.6594004383916894,-1.1446336127709447,26.289695416471346,534.9203135957057,4.113612076546894e-08,104.80234572637565,6.846108482611328e-07,2.7534299105792477,1.234614124215543e-12,9.870141602714528e-10,2.9027921422828733,2579790.4138060478,5896061.659227534
erosion_sim_v59.47_m2.85e-04g_rho0985_z31.9_abl0.009_eh117.3_er0.032_s1.63.json,sim_PER,59.46975025947035,58.665205499205605,0.375,2.847012198913596e-07,97.96920854512108,110.48189405358524,91.90662765315852,4.006419543710875,7.182807042865597,6.711712979860572,0.6736207836123802,21.999452062202103,8.133251405278434,31.896095925782195,-0.8200681240468195,-0.2915231083913267,23.701901103503673,985.0621307409564,8.56085832860142e-09,117.27516708642602,3.228858995425843e-08,1.6347495488930184,6.823269992462713e-13,2.413117406650295e-10,2.548585896000157,551134.8330324197,1023931.8187212275
