# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
5.00000e-03,1.79792e+02,3.02500e-01,6.05000e+01,1.79792e+02,3.02500e-01,6.05000e+01,1.90140e-06,1.79792e+02,3.02500e-01,6.05000e+01,1.90140e-06,1.73410e-03,1.73410e-03,0.00000e+00,1.09169e+01,1.09169e+01,inf,-1.39593e+00,-1.39593e+00,-inf,1.24903e+01,3.79994e-06,3.79994e-06
1.00000e-02,1.79583e+02,6.05000e-01,6.04999e+01,1.79583e+02,6.05000e-01,6.04999e+01,1.90437e-06,1.79583e+02,6.05000e-01,6.04999e+01,1.90437e-06,1.73411e-03,1.73411e-03,0.00000e+00,1.09152e+01,1.09152e+01,inf,-1.39526e+00,-1.39526e+00,-inf,1.24910e+01,3.79988e-06,3.79988e-06
1.50000e-02,1.79375e+02,9.07499e-01,6.04999e+01,1.79375e+02,9.07499e-01,6.04999e+01,1.90796e-06,1.79375e+02,9.07499e-01,6.04999e+01,1.90796e-06,1.73412e-03,1.73412e-03,0.00000e+00,1.09131e+01,1.09131e+01,inf,-1.39444e+00,-1.39444e+00,-inf,1.24918e+01,3.79982e-06,3.79982e-06
2.00000e-02,1.79166e+02,1.21000e+00,6.04999e+01,1.79166e+02,1.21000e+00,6.04999e+01,1.91217e-06,1.79166e+02,1.21000e+00,6.04999e+01,1.91217e-06,1.73412e-03,1.73412e-03,0.00000e+00,1.09108e+01,1.09108e+01,inf,-1.39349e+00,-1.39349e+00,-inf,1.24927e+01,3.79976e-06,3.79976e-06
2.50000e-02,1.78958e+02,1.51250e+00,6.04999e+01,1.78958e+02,1.51250e+00,6.04999e+01,1.91698e-06,1.78958e+02,1.51250e+00,6.04999e+01,1.91698e-06,1.73413e-03,1.73413e-03,0.00000e+00,1.09080e+01,1.09080e+01,inf,-1.39240e+00,-1.39240e+00,-inf,1.24938e+01,3.79970e-06,3.79970e-06
3.00000e-02,1.78749e+02,1.81500e+00,6.04998e+01,1.78749e+02,1.81500e+00,6.04998e+01,1.92238e-06,1.78749e+02,1.81500e+00,6.04998e+01,1.92238e-06,1.73414e-03,1.73414e-03,0.00000e+00,1.09050e+01,1.09050e+01,inf,-1.39118e+00,-1.39118e+00,-inf,1.24950e+01,3.79964e-06,3.79964e-06
3.50000e-02,1.78541e+02,2.11750e+00,6.04998e+01,1.78541e+02,2.11750e+00,6.04998e+01,1.92835e-06,1.78541e+02,2.11750e+00,6.04998e+01,1.92835e-06,1.73415e-03,1.73415e-03,0.00000e+00,1.09016e+01,1.09016e+01,inf,-1.38984e+00,-1.38984e+00,-inf,1.24964e+01,3.79958e-06,3.79958e-06
4.00000e-02,1.78332e+02,2.42000e+00,6.04998e+01,1.78332e+02,2.42000e+00,6.04998e+01,1.93489e-06,1.78332e+02,2.42000e+00,6.04998e+01,1.93489e-06,1.73416e-03,1.73416e-03,0.00000e+00,1.08980e+01,1.08980e+01,inf,-1.38837e+00,-1.38837e+00,-inf,1.24978e+01,3.79952e-06,3.79952e-06
4.50000e-02,1.78124e+02,2.72249e+00,6.04998e+01,1.78124e+02,2.72249e+00,6.04998e+01,1.94197e-06,1.78124e+02,2.72249e+00,6.04998e+01,1.94197e-06,1.73417e-03,1.73417e-03,0.00000e+00,1.08940e+01,1.08940e+01,inf,-1.38679e+00,-1.38679e+00,-inf,1.24994e+01,3.79945e-06,3.79945e-06
5.00000e-02,1.77916e+02,3.02499e+00,6.04997e+01,1.77916e+02,3.02499e+00,6.04997e+01,1.94960e-06,1.77916e+02,3.02499e+00,6.04997e+01,1.94960e-06,1.73418e-03,1.73418e-03,0.00000e+00,1.08898e+01,1.08898e+01,inf,-1.38509e+00,-1.38509e+00,-inf,1.25011e+01,3.79939e-06,3.79939e-06
5.50000e-02,1.77707e+02,3.32749e+00,6.04997e+01,1.77707e+02,3.32749e+00,6.04997e+01,1.95776e-06,1.77707e+02,3.32749e+00,6.04997e+01,1.95776e-06,1.73418e-03,1.73418e-03,0.00000e+00,1.08852e+01,1.08852e+01,inf,-1.38328e+00,-1.38328e+00,-inf,1.25029e+01,3.79933e-06,3.79933e-06
6.00000e-02,1.77499e+02,3.62999e+00,6.04997e+01,1.77499e+02,3.62999e+00,6.04997e+01,1.96644e-06,1.77499e+02,3.62999e+00,6.04997e+01,1.96644e-06,1.73419e-03,1.73419e-03,0.00000e+00,1.08804e+01,1.08804e+01,inf,-1.38136e+00,-1.38136e+00,-inf,1.25048e+01,3.79927e-06,3.79927e-06
6.50000e-02,1.77291e+02,3.93249e+00,6.04997e+01,1.77291e+02,3.93249e+00,6.04997e+01,1.97563e-06,1.77291e+02,3.93249e+00,6.04997e+01,1.97563e-06,1.73420e-03,1.73420e-03,0.00000e+00,1.08754e+01,1.08754e+01,inf,-1.37934e+00,-1.37934e+00,-inf,1.25069e+01,3.79921e-06,3.79921e-06
7.00000e-02,1.77082e+02,4.23499e+00,6.04996e+01,1.77082e+02,4.23499e+00,6.04996e+01,1.98532e-06,1.77082e+02,4.23499e+00,6.04996e+01,1.98532e-06,1.73421e-03,1.73421e-03,0.00000e+00,1.08701e+01,1.08701e+01,inf,-1.37722e+00,-1.37722e+00,-inf,1.25090e+01,3.79914e-06,3.79914e-06
7.50000e-02,1.76874e+02,4.53748e+00,6.04996e+01,1.76874e+02,4.53748e+00,6.04996e+01,1.99551e-06,1.76874e+02,4.53748e+00,6.04996e+01,1.99551e-06,1.73422e-03,1.73422e-03,0.00000e+00,1.08645e+01,1.08645e+01,inf,-1.37500e+00,-1.37500e+00,-inf,1.25112e+01,3.79908e-06,3.79908e-06
8.00000e-02,1.76665e+02,4.83998e+00,6.04996e+01,1.76665e+02,4.83998e+00,6.04996e+01,2.00618e-06,1.76665e+02,4.83998e+00,6.04996e+01,2.00618e-06,1.73423e-03,1.73423e-03,0.00000e+00,1.08587e+01,1.08587e+01,inf,-1.37268e+00,-1.37268e+00,-inf,1.25135e+01,3.79902e-06,3.79902e-06
8.50000e-02,1.76457e+02,5.14248e+00,6.04995e+01,1.76457e+02,5.14248e+00,6.04995e+01,2.01733e-06,1.76457e+02,5.14248e+00,6.04995e+01,2.01733e-06,1.73424e-03,1.73424e-03,0.00000e+00,1.08527e+01,1.08527e+01,inf,-1.37028e+00,-1.37028e+00,-inf,1.25159e+01,3.79895e-06,3.79895e-06
9.00000e-02,1.76249e+02,5.44498e+00,6.04995e+01,1.76249e+02,5.44498e+00,6.04995e+01,2.02896e-06,1.76249e+02,5.44498e+00,6.04995e+01,2.02896e-06,1.73425e-03,1.73425e-03,0.00000e+00,1.08465e+01,1.08465e+01,inf,-1.36779e+00,-1.36779e+00,-inf,1.25184e+01,3.79889e-06,3.79889e-06
9.50000e-02,1.76040e+02,5.74747e+00,6.04995e+01,1.76040e+02,5.74747e+00,6.04995e+01,2.04105e-06,1.76040e+02,5.74747e+00,6.04995e+01,2.04105e-06,1.73425e-03,1.73425e-03,0.00000e+00,1.08401e+01,1.08401e+01,inf,-1.36521e+00,-1.36521e+00,-inf,1.25210e+01,3.79883e-06,3.79883e-06
1.00000e-01,1.75832e+02,6.04997e+00,6.04995e+01,1.75832e+02,6.04997e+00,6.04995e+01,2.05359e-06,1.75832e+02,6.04997e+00,6.04995e+01,2.05359e-06,1.73426e-03,1.73426e-03,0.00000e+00,1.08334e+01,1.08334e+01,inf,-1.36255e+00,-1.36255e+00,-inf,1.25236e+01,3.79876e-06,3.79876e-06
1.05000e-01,1.75624e+02,6.35247e+00,6.04994e+01,1.75624e+02,6.35247e+00,6.04994e+01,2.06659e-06,1.75624e+02,6.35247e+00,6.04994e+01,2.06659e-06,1.73427e-03,1.73427e-03,0.00000e+00,1.08266e+01,1.08266e+01,inf,-1.35982e+00,-1.35982e+00,-inf,1.25264e+01,3.79870e-06,3.79870e-06
1.10000e-01,1.75415e+02,6.65497e+00,6.04994e+01,1.75415e+02,6.65497e+00,6.04994e+01,2.08003e-06,1.75415e+02,6.65497e+00,6.04994e+01,2.08003e-06,1.73428e-03,1.73428e-03,0.00000e+00,1.08195e+01,1.08195e+01,inf,-1.35700e+00,-1.35700e+00,-inf,1.25292e+01,3.79863e-06,3.79863e-06
1.15000e-01,1.75207e+02,6.95746e+00,6.04994e+01,1.75207e+02,6.95746e+00,6.04994e+01,2.09391e-06,1.75207e+02,6.95746e+00,6.04994e+01,2.09391e-06,1.73429e-03,1.73429e-03,0.00000e+00,1.08123e+01,1.08123e+01,inf,-1.35412e+00,-1.35412e+00,-inf,1.25321e+01,3.79856e-06,3.79856e-06
1.20000e-01,1.74999e+02,7.25996e+00,6.04993e+01,1.74999e+02,7.25996e+00,6.04993e+01,2.10822e-06,1.74999e+02,7.25996e+00,6.04993e+01,2.10822e-06,1.73430e-03,1.73430e-03,0.00000e+00,1.08049e+01,1.08049e+01,inf,-1.35116e+00,-1.35116e+00,-inf,1.25350e+01,3.79850e-06,3.79850e-06
1.25000e-01,1.74791e+02,7.56246e+00,6.04993e+01,1.74791e+02,7.56246e+00,6.04993e+01,2.12296e-06,1.74791e+02,7.56246e+00,6.04993e+01,2.12296e-06,1.73431e-03,1.73431e-03,0.00000e+00,1.07974e+01,1.07974e+01,inf,-1.34814e+00,-1.34814e+00,-inf,1.25380e+01,3.79843e-06,3.79843e-06
1.30000e-01,1.74582e+02,7.86495e+00,6.04993e+01,1.74582e+02,7.86495e+00,6.04993e+01,2.13812e-06,1.74582e+02,7.86495e+00,6.04993e+01,2.13812e-06,1.73432e-03,1.73432e-03,0.00000e+00,1.07897e+01,1.07897e+01,inf,-1.34505e+00,-1.34505e+00,-inf,1.25411e+01,3.79836e-06,3.79836e-06
1.35000e-01,1.74374e+02,8.16745e+00,6.04993e+01,1.74374e+02,8.16745e+00,6.04993e+01,2.15370e-06,1.74374e+02,8.16745e+00,6.04993e+01,2.15370e-06,1.73433e-03,1.73433e-03,0.00000e+00,1.07818e+01,1.07818e+01,inf,-1.34190e+00,-1.34190e+00,-inf,1.25443e+01,3.79830e-06,3.79830e-06
1.40000e-01,1.74166e+02,8.46995e+00,6.04992e+01,1.74166e+02,8.46995e+00,6.04992e+01,2.16969e-06,1.74166e+02,8.46995e+00,6.04992e+01,2.16969e-06,1.73434e-03,1.73434e-03,0.00000e+00,1.07738e+01,1.07738e+01,inf,-1.33869e+00,-1.33869e+00,-inf,1.25475e+01,3.79823e-06,3.79823e-06
1.45000e-01,1.73958e+02,8.77244e+00,6.04992e+01,1.73958e+02,8.77244e+00,6.04992e+01,2.18609e-06,1.73958e+02,8.77244e+00,6.04992e+01,2.18609e-06,1.73435e-03,1.73435e-03,0.00000e+00,1.07656e+01,1.07656e+01,inf,-1.33543e+00,-1.33543e+00,-inf,1.25507e+01,3.79816e-06,3.79816e-06
1.50000e-01,1.73749e+02,9.07494e+00,6.04992e+01,1.73749e+02,9.07494e+00,6.04992e+01,2.20289e-06,1.73749e+02,9.07494e+00,6.04992e+01,2.20289e-06,1.73436e-03,1.73436e-03,0.00000e+00,1.07573e+01,1.07573e+01,inf,-1.33211e+00,-1.33211e+00,-inf,1.25541e+01,3.79809e-06,3.79809e-06
1.55000e-01,1.73541e+02,9.37743e+00,6.04991e+01,1.73541e+02,9.37743e+00,6.04991e+01,2.22009e-06,1.73541e+02,9.37743e+00,6.04991e+01,2.22009e-06,1.73437e-03,1.73437e-03,0.00000e+00,1.07489e+01,1.07489e+01,inf,-1.32873e+00,-1.32873e+00,-inf,1.25574e+01,3.79802e-06,3.79802e-06
1.60000e-01,1.73333e+02,9.67993e+00,6.04991e+01,1.73333e+02,9.67993e+00,6.04991e+01,2.23768e-06,1.73333e+02,9.67993e+00,6.04991e+01,2.23768e-06,1.73438e-03,1.73438e-03,0.00000e+00,1.07403e+01,1.07403e+01,inf,-1.32531e+00,-1.32531e+00,-inf,1.25608e+01,3.79795e-06,3.79795e-06
1.65000e-01,1.73125e+02,9.98242e+00,6.04991e+01,1.73125e+02,9.98242e+00,6.04991e+01,2.25566e-06,1.73125e+02,9.98242e+00,6.04991e+01,2.25566e-06,1.73439e-03,1.73439e-03,0.00000e+00,1.07316e+01,1.07316e+01,inf,-1.32184e+00,-1.32184e+00,-inf,1.25643e+01,3.79788e-06,3.79788e-06
1.70000e-01,1.72916e+02,1.02849e+01,6.04990e+01,1.72916e+02,1.02849e+01,6.04990e+01,2.27402e-06,1.72916e+02,1.02849e+01,6.04990e+01,2.27402e-06,1.73440e-03,1.73440e-03,0.00000e+00,1.07228e+01,1.07228e+01,inf,-1.31832e+00,-1.31832e+00,-inf,1.25678e+01,3.79780e-06,3.79780e-06
1.75000e-01,1.72708e+02,1.05874e+01,6.04990e+01,1.72708e+02,1.05874e+01,6.04990e+01,2.29277e-06,1.72708e+02,1.05874e+01,6.04990e+01,2.29277e-06,1.73441e-03,1.73441e-03,0.00000e+00,1.07139e+01,1.07139e+01,inf,-1.31476e+00,-1.31476e+00,-inf,1.25714e+01,3.79773e-06,3.79773e-06
1.80000e-01,1.72500e+02,1.08899e+01,6.04990e+01,1.72500e+02,1.08899e+01,6.04990e+01,2.31189e-06,1.72500e+02,1.08899e+01,6.04990e+01,2.31189e-06,1.73442e-03,1.73442e-03,0.00000e+00,1.07049e+01,1.07049e+01,inf,-1.31115e+00,-1.31115e+00,-inf,1.25750e+01,3.79766e-06,3.79766e-06
1.85000e-01,1.72292e+02,1.11924e+01,6.04990e+01,1.72292e+02,1.11924e+01,6.04990e+01,2.33138e-06,1.72292e+02,1.11924e+01,6.04990e+01,2.33138e-06,1.73443e-03,1.73443e-03,0.00000e+00,1.06958e+01,1.06958e+01,inf,-1.30751e+00,-1.30751e+00,-inf,1.25786e+01,3.79759e-06,3.79759e-06
1.90000e-01,1.72084e+02,1.14949e+01,6.04989e+01,1.72084e+02,1.14949e+01,6.04989e+01,2.35125e-06,1.72084e+02,1.14949e+01,6.04989e+01,2.35125e-06,1.73444e-03,1.73444e-03,0.00000e+00,1.06866e+01,1.06866e+01,inf,-1.30383e+00,-1.30383e+00,-inf,1.25823e+01,3.79751e-06,3.79751e-06
1.95000e-01,1.71875e+02,1.17974e+01,6.04989e+01,1.71875e+02,1.17974e+01,6.04989e+01,2.37147e-06,1.71875e+02,1.17974e+01,6.04989e+01,2.37147e-06,1.73445e-03,1.73445e-03,0.00000e+00,1.06773e+01,1.06773e+01,inf,-1.30011e+00,-1.30011e+00,-inf,1.25860e+01,3.79744e-06,3.79744e-06
2.00000e-01,1.71667e+02,1.20999e+01,6.04989e+01,1.71667e+02,1.20999e+01,6.04989e+01,2.39206e-06,1.71667e+02,1.20999e+01,6.04989e+01,2.39206e-06,1.73446e-03,1.73446e-03,0.00000e+00,1.06679e+01,1.06679e+01,inf,-1.29636e+00,-1.29636e+00,-inf,1.25898e+01,3.79736e-06,3.79736e-06
2.05000e-01,1.71459e+02,1.24024e+01,6.04988e+01,1.71459e+02,1.24024e+01,6.04988e+01,2.41301e-06,1.71459e+02,1.24024e+01,6.04988e+01,2.41301e-06,1.73447e-03,1.73447e-03,0.00000e+00,1.06585e+01,1.06585e+01,inf,-1.29258e+00,-1.29258e+00,-inf,1.25936e+01,3.79728e-06,3.79728e-06
2.10000e-01,1.71251e+02,1.27049e+01,6.04988e+01,1.71251e+02,1.27049e+01,6.04988e+01,2.43431e-06,1.71251e+02,1.27049e+01,6.04988e+01,2.43431e-06,1.73448e-03,1.73448e-03,0.00000e+00,1.06489e+01,1.06489e+01,inf,-1.28877e+00,-1.28877e+00,-inf,1.25974e+01,3.79721e-06,3.79721e-06
2.15000e-01,1.71043e+02,1.30074e+01,6.04988e+01,1.71043e+02,1.30074e+01,6.04988e+01,2.45597e-06,1.71043e+02,1.30074e+01,6.04988e+01,2.45597e-06,1.73449e-03,1.73449e-03,0.00000e+00,1.06393e+01,1.06393e+01,inf,-1.28493e+00,-1.28493e+00,-inf,1.26012e+01,3.79713e-06,3.79713e-06
2.20000e-01,1.70835e+02,1.33099e+01,6.04987e+01,1.70835e+02,1.33099e+01,6.04987e+01,2.47797e-06,1.70835e+02,1.33099e+01,6.04987e+01,2.47797e-06,1.73450e-03,1.73450e-03,0.00000e+00,1.06297e+01,1.06297e+01,inf,-1.28106e+00,-1.28106e+00,-inf,1.26051e+01,3.79705e-06,3.79705e-06
2.25000e-01,1.70626e+02,1.36124e+01,6.04987e+01,1.70626e+02,1.36124e+01,6.04987e+01,2.50032e-06,1.70626e+02,1.36124e+01,6.04987e+01,2.50032e-06,1.73451e-03,1.73451e-03,0.00000e+00,1.06199e+01,1.06199e+01,inf,-1.27716e+00,-1.27716e+00,-inf,1.26090e+01,3.79697e-06,3.79697e-06
2.30000e-01,1.70418e+02,1.39148e+01,6.04987e+01,1.70418e+02,1.39148e+01,6.04987e+01,2.52300e-06,1.70418e+02,1.39148e+01,6.04987e+01,2.52300e-06,1.73453e-03,1.73453e-03,0.00000e+00,1.06101e+01,1.06101e+01,inf,-1.27324e+00,-1.27324e+00,-inf,1.26129e+01,3.79689e-06,3.79689e-06
2.35000e-01,1.70210e+02,1.42173e+01,6.04986e+01,1.70210e+02,1.42173e+01,6.04986e+01,2.54603e-06,1.70210e+02,1.42173e+01,6.04986e+01,2.54603e-06,1.73454e-03,1.73454e-03,0.00000e+00,1.06003e+01,1.06003e+01,inf,-1.26930e+00,-1.26930e+00,-inf,1.26168e+01,3.79681e-06,3.79681e-06
2.40000e-01,1.70002e+02,1.45198e+01,6.04986e+01,1.70002e+02,1.45198e+01,6.04986e+01,2.56939e-06,1.70002e+02,1.45198e+01,6.04986e+01,2.56939e-06,1.73455e-03,1.73455e-03,0.00000e+00,1.05904e+01,1.05904e+01,inf,-1.26534e+00,-1.26534e+00,-inf,1.26208e+01,3.79673e-06,3.79673e-06
2.45000e-01,1.69794e+02,1.48223e+01,6.04985e+01,1.69794e+02,1.48223e+01,6.04985e+01,2.59309e-06,1.69794e+02,1.48223e+01,6.04985e+01,2.59309e-06,1.73456e-03,1.73456e-03,0.00000e+00,1.05804e+01,1.05804e+01,inf,-1.26135e+00,-1.26135e+00,-inf,1.26248e+01,3.79665e-06,3.79665e-06
2.50000e-01,1.69586e+02,1.51248e+01,6.04985e+01,1.69586e+02,1.51248e+01,6.04985e+01,2.61711e-06,1.69586e+02,1.51248e+01,6.04985e+01,2.61711e-06,1.73457e-03,1.73457e-03,0.00000e+00,1.05704e+01,1.05704e+01,inf,-1.25735e+00,-1.25735e+00,-inf,1.26288e+01,3.79657e-06,3.79657e-06
2.55000e-01,1.69378e+02,1.54273e+01,6.04985e+01,1.69378e+02,1.54273e+01,6.04985e+01,2.64146e-06,1.69378e+02,1.54273e+01,6.04985e+01,2.64146e-06,1.73458e-03,1.73458e-03,0.00000e+00,1.05604e+01,1.05604e+01,inf,-1.25334e+00,-1.25334e+00,-inf,1.26328e+01,3.79648e-06,3.79648e-06
2.60000e-01,1.69170e+02,1.57298e+01,6.04984e+01,1.69170e+02,1.57298e+01,6.04984e+01,2.66613e-06,1.69170e+02,1.57298e+01,6.04984e+01,2.66613e-06,1.73460e-03,1.73460e-03,0.00000e+00,1.05503e+01,1.05503e+01,inf,-1.24930e+00,-1.24930e+00,-inf,1.26368e+01,3.79640e-06,3.79640e-06
2.65000e-01,1.68962e+02,1.60323e+01,6.04984e+01,1.68962e+02,1.60323e+01,6.04984e+01,2.69113e-06,1.68962e+02,1.60323e+01,6.04984e+01,2.69113e-06,1.73461e-03,1.73461e-03,0.00000e+00,1.05402e+01,1.05402e+01,inf,-1.24525e+00,-1.24525e+00,-inf,1.26408e+01,3.79632e-06,3.79632e-06
2.70000e-01,1.68754e+02,1.63348e+01,6.04984e+01,1.68754e+02,1.63348e+01,6.04984e+01,2.71644e-06,1.68754e+02,1.63348e+01,6.04984e+01,2.71644e-06,1.73462e-03,1.73462e-03,0.00000e+00,1.05300e+01,1.05300e+01,inf,-1.24119e+00,-1.24119e+00,-inf,1.26449e+01,3.79623e-06,3.79623e-06
2.75000e-01,1.68545e+02,1.66373e+01,6.04983e+01,1.68545e+02,1.66373e+01,6.04983e+01,2.74207e-06,1.68545e+02,1.66373e+01,6.04983e+01,2.74207e-06,1.73463e-03,1.73463e-03,0.00000e+00,1.05198e+01,1.05198e+01,inf,-1.23712e+00,-1.23712e+00,-inf,1.26490e+01,3.79614e-06,3.79614e-06
2.80000e-01,1.68337e+02,1.69398e+01,6.04983e+01,1.68337e+02,1.69398e+01,6.04983e+01,2.76801e-06,1.68337e+02,1.69398e+01,6.04983e+01,2.76801e-06,1.73464e-03,1.73464e-03,0.00000e+00,1.05096e+01,1.05096e+01,inf,-1.23303e+00,-1.23303e+00,-inf,1.26531e+01,3.79606e-06,3.79606e-06
2.85000e-01,1.68129e+02,1.72423e+01,6.04982e+01,1.68129e+02,1.72423e+01,6.04982e+01,2.79427e-06,1.68129e+02,1.72423e+01,6.04982e+01,2.79427e-06,1.73466e-03,1.73466e-03,0.00000e+00,1.04994e+01,1.04994e+01,inf,-1.22894e+00,-1.22894e+00,-inf,1.26572e+01,3.79597e-06,3.79597e-06
2.90000e-01,1.67921e+02,1.75448e+01,6.04982e+01,1.67921e+02,1.75448e+01,6.04982e+01,2.82083e-06,1.67921e+02,1.75448e+01,6.04982e+01,2.82083e-06,1.73467e-03,1.73467e-03,0.00000e+00,1.04891e+01,1.04891e+01,inf,-1.22483e+00,-1.22483e+00,-inf,1.26613e+01,3.79588e-06,3.79588e-06
2.95000e-01,1.67713e+02,1.78472e+01,6.04982e+01,1.67713e+02,1.78472e+01,6.04982e+01,2.84770e-06,1.67713e+02,1.78472e+01,6.04982e+01,2.84770e-06,1.73468e-03,1.73468e-03,0.00000e+00,1.04788e+01,1.04788e+01,inf,-1.22072e+00,-1.22072e+00,-inf,1.26654e+01,3.79579e-06,3.79579e-06
3.00000e-01,1.67505e+02,1.81497e+01,6.04981e+01,1.67505e+02,1.81497e+01,6.04981e+01,2.87487e-06,1.67505e+02,1.81497e+01,6.04981e+01,2.87487e-06,1.73469e-03,1.73469e-03,0.00000e+00,1.04685e+01,1.04685e+01,inf,-1.21660e+00,-1.21660e+00,-inf,1.26695e+01,3.79570e-06,3.79570e-06
3.05000e-01,1.67297e+02,1.84522e+01,6.04981e+01,1.67297e+02,1.84522e+01,6.04981e+01,2.90235e-06,1.67297e+02,1.84522e+01,6.04981e+01,2.90235e-06,1.73471e-03,1.73471e-03,0.00000e+00,1.04582e+01,1.04582e+01,inf,-1.21247e+00,-1.21247e+00,-inf,1.26736e+01,3.79561e-06,3.79561e-06
3.10000e-01,1.67089e+02,1.87547e+01,6.04981e+01,1.67089e+02,1.87547e+01,6.04981e+01,2.93012e-06,1.67089e+02,1.87547e+01,6.04981e+01,2.93012e-06,1.73472e-03,1.73472e-03,0.00000e+00,1.04479e+01,1.04479e+01,inf,-1.20834e+00,-1.20834e+00,-inf,1.26777e+01,3.79551e-06,3.79551e-06
3.15000e-01,1.66881e+02,1.90572e+01,6.04980e+01,1.66881e+02,1.90572e+01,6.04980e+01,2.95819e-06,1.66881e+02,1.90572e+01,6.04980e+01,2.95819e-06,1.73473e-03,1.73473e-03,0.00000e+00,1.04375e+01,1.04375e+01,inf,-1.20421e+00,-1.20421e+00,-inf,1.26819e+01,3.79542e-06,3.79542e-06
3.20000e-01,1.66673e+02,1.93597e+01,6.04980e+01,1.66673e+02,1.93597e+01,6.04980e+01,2.98656e-06,1.66673e+02,1.93597e+01,6.04980e+01,2.98656e-06,1.73475e-03,1.73475e-03,0.00000e+00,1.04272e+01,1.04272e+01,inf,-1.20007e+00,-1.20007e+00,-inf,1.26860e+01,3.79533e-06,3.79533e-06
3.25000e-01,1.66465e+02,1.96622e+01,6.04979e+01,1.66465e+02,1.96622e+01,6.04979e+01,3.01522e-06,1.66465e+02,1.96622e+01,6.04979e+01,3.01522e-06,1.73476e-03,1.73476e-03,0.00000e+00,1.04168e+01,1.04168e+01,inf,-1.19592e+00,-1.19592e+00,-inf,1.26901e+01,3.79523e-06,3.79523e-06
3.30000e-01,1.66257e+02,1.99647e+01,6.04979e+01,1.66257e+02,1.99647e+01,6.04979e+01,3.04418e-06,1.66257e+02,1.99647e+01,6.04979e+01,3.04418e-06,1.73477e-03,1.73477e-03,0.00000e+00,1.04065e+01,1.04065e+01,inf,-1.19178e+00,-1.19178e+00,-inf,1.26943e+01,3.79514e-06,3.79514e-06
3.35000e-01,1.66049e+02,2.02672e+01,6.04978e+01,1.66049e+02,2.02672e+01,6.04978e+01,3.07343e-06,1.66049e+02,2.02672e+01,6.04978e+01,3.07343e-06,1.73479e-03,1.73479e-03,0.00000e+00,1.03961e+01,1.03961e+01,inf,-1.18763e+00,-1.18763e+00,-inf,1.26984e+01,3.79504e-06,3.79504e-06
3.40000e-01,1.65841e+02,2.05697e+01,6.04978e+01,1.65841e+02,2.05697e+01,6.04978e+01,3.10296e-06,1.65841e+02,2.05697e+01,6.04978e+01,3.10296e-06,1.73480e-03,1.73480e-03,0.00000e+00,1.03857e+01,1.03857e+01,inf,-1.18348e+00,-1.18348e+00,-inf,1.27026e+01,3.79494e-06,3.79494e-06
3.45000e-01,1.65633e+02,2.08721e+01,6.04978e+01,1.65633e+02,2.08721e+01,6.04978e+01,3.13279e-06,1.65633e+02,2.08721e+01,6.04978e+01,3.13279e-06,1.73481e-03,1.73481e-03,0.00000e+00,1.03754e+01,1.03754e+01,inf,-1.17933e+00,-1.17933e+00,-inf,1.27067e+01,3.79484e-06,3.79484e-06
3.50000e-01,1.65425e+02,2.11746e+01,6.04977e+01,1.65425e+02,2.11746e+01,6.04977e+01,3.16290e-06,1.65425e+02,2.11746e+01,6.04977e+01,3.16290e-06,1.73483e-03,1.73483e-03,0.00000e+00,1.03650e+01,1.03650e+01,inf,-1.17518e+00,-1.17518e+00,-inf,1.27109e+01,3.79474e-06,3.79474e-06
3.55000e-01,1.65218e+02,2.14771e+01,6.04977e+01,1.65218e+02,2.14771e+01,6.04977e+01,3.19329e-06,1.65218e+02,2.14771e+01,6.04977e+01,3.19329e-06,1.73484e-03,1.73484e-03,0.00000e+00,1.03546e+01,1.03546e+01,inf,-1.17103e+00,-1.17103e+00,-inf,1.27150e+01,3.79464e-06,3.79464e-06
3.60000e-01,1.65010e+02,2.17796e+01,6.04976e+01,1.65010e+02,2.17796e+01,6.04976e+01,3.22397e-06,1.65010e+02,2.17796e+01,6.04976e+01,3.22397e-06,1.73486e-03,1.73486e-03,0.00000e+00,1.03442e+01,1.03442e+01,inf,-1.16688e+00,-1.16688e+00,-inf,1.27192e+01,3.79454e-06,3.79454e-06
3.65000e-01,1.64802e+02,2.20821e+01,6.04976e+01,1.64802e+02,2.20821e+01,6.04976e+01,3.25494e-06,1.64802e+02,2.20821e+01,6.04976e+01,3.25494e-06,1.73487e-03,1.73487e-03,0.00000e+00,1.03339e+01,1.03339e+01,inf,-1.16274e+00,-1.16274e+00,-inf,1.27233e+01,3.79444e-06,3.79444e-06
3.70000e-01,1.64594e+02,2.23846e+01,6.04975e+01,1.64594e+02,2.23846e+01,6.04975e+01,3.28619e-06,1.64594e+02,2.23846e+01,6.04975e+01,3.28619e-06,1.73489e-03,1.73489e-03,0.00000e+00,1.03235e+01,1.03235e+01,inf,-1.15859e+00,-1.15859e+00,-inf,1.27274e+01,3.79433e-06,3.79433e-06
